bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,0,0,0,,68,13736,ayk,akuk1235,{},7.40354,language,6.34264,,Akuku,'Akuku [akuk1235][ayk]-l-':1,16390,safe
False,0,0,0,,68,8120,aku,akum1238,{},6.85716,language,9.96261,,Akum,'Akum [akum1238][aku]-l-':1,10799,definitely endangered
False,0,0,0,,301,4751,aqz,akun1241,{},-12.8322,language,-60.9716,,Akuntsu,'Akuntsu [akun1241][aqz]-l-':1,6978,critically endangered
False,0,0,0,,309,4798,ako,akur1238,{},3.19607,language,-55.6294,,Akurio,'Akurio [akur1238][ako]-l-':1,7028,extinct
False,0,0,0,,68,13601,akw,akwa1248,{},-0.39897,language,15.4623,,Akwa,'Akwa [akwa1248][akw]-l-':1,16238,vulnerable
False,0,0,0,,311,1064,akz,alab1237,{},30.76738,language,-94.62848,,Alabama,'Alabama [alab1237][akz]-l-':1,2990,definitely endangered
False,0,0,0,,207,6414,dul,alab1246,{},14.1217,language,122.014,,Alabat Island Agta,'Alabat Island Agta [alab1246][dul]-l-':1,9026,critically endangered
False,0,0,0,,186,11786,alw,alab1254,{},7.39014,language,38.1732,,Alaba-K'abeena,'Alaba-K''abeena [alab1254][alw]-l-':1,14624,safe
False,0,0,0,,225,225,NOCODE_Alacalufe-Austral,alac1239,{},-54.788017,language,-70.140381,,Alacalufe-Austral,'Alacalufe-Austral [alac1239]-l-':1,879,extinct
False,0,0,0,,225,878,NOCODE_Alacalufe-Central,alac1240,{},-53.435719,language,-71.04126,,Alacalufe-Central,'Alacalufe-Central [alac1240]-l-':1,2731,extinct
False,5,0,0,,53,10342,mim,alac1244,{},17.4944,language,-98.4674,,Alacatlatzala Mixtec,"('Atlamajalcingo del Monte [atla1271]':1,'Cuatzoquitengo [cuat1239]':1,'Plan de Guadalupe [plan1238]':1,'Potoichan [poto1253]':1,'Tototepec [toto1307]':1)'Alacatlatzala Mixtec [alac1244][mim]-l-':1",13220,vulnerable
False,4,0,0,,68,10749,ala,alag1242,{},8.34986,language,8.52085,,Alago,"('Agwatashi [agwa1246]':1,'Assaikio [assa1267]':1,'Doma [doma1261]':1,'Keana [kean1238]':1)'Alago [alag1242][ala]-l-':1",13526,vulnerable
False,0,0,0,,186,6291,wbj,alag1248,{},-4.64148,language,35.7231,,Alagwa,'Alagwa [alag1248][wbj]-l-':1,8858,definitely endangered
True,0,0,0,,334,334,NOCODE_Alaguilac,alag1249,{},,language,,,Alaguilac,'Alaguilac [alag1249]-l-':1,1269,safe
False,0,0,0,,67,541,alk,alak1253,{},15.5565,language,106.597,,Alak,'Alak [alak1253][alk]-l-':1,2084,safe
False,2,0,0,,333,3072,amp,alam1246,{},-4.66307,language,143.316,,Alamblak,"('Karawari [kara1494]':1,'Kuvenmas [kuve1239]':1)'Alamblak [alam1246][amp]-l-':1",4865,definitely endangered
False,0,0,0,,207,2659,alj,alan1249,{},13.0982,language,121.022,,Alangan,'Alangan [alan1249][alj]-l-':1,4360,safe
False,0,0,0,,128,634,apv,alap1235,{},-12.329886,language,-59.996702,,Alapmunte,'Alapmunte [alap1235][apv]-l-':1,2246,safe
False,0,0,0,,214,858,alh,alaw1244,{},-15.5458,language,134.282,,Alawa,'Alawa [alaw1244][alh]-l-':1,2704,critically endangered
False,5,0,0,,207,9034,bhk,alba1269,{},13.1989,language,123.49,,Inland-Buhi-Daraga Bikol,"('Buhi [buhi1243][ubl]':1,'Daraga [dara1251]':1,'Libon [libo1242][lbl]':1,'Ligao [liga1237]':1,'Oas [oass1237]':1)'Inland-Buhi-Daraga Bikol [alba1269][bhk]-l-':1",12057,safe
False,0,0,0,,150,734,sqk,alba1271,{},,language,,,Albanian Sign Language,'Albanian Sign Language [alba1271][sqk]-l-':1,2435,safe
False,2,0,0,,53,10342,xta,alco1235,{},17.3687,language,-98.3969,,Alcozauca Mixtec,"('Petlacalancingo Mixtec [petl1238]':1,'Xochapa Mixtec [xoch1238]':1)'Alcozauca Mixtec [alco1235][xta]-l-':1",13219,vulnerable
False,0,0,0,,68,8103,alf,aleg1238,{},6.59423,language,9.00394,,Alege,'Alege [aleg1238][alf]-l-':1,10767,safe
False,0,0,0,,144,5864,gah,alek1238,{},-6.03901,language,145.387,,Alekano,'Alekano [alek1238][gah]-l-':1,8395,vulnerable
False,2,0,0,,72,72,ale,aleu1260,{},52.1228,language,-174.29,,Aleut,"('Eastern Aleut [east2533]':1,'Western Aleut [west2616]':1)'Aleut [aleu1260][ale]-l-':1",558,definitely endangered
False,0,0,0,,150,2457,asp,alge1235,{},36.4762,language,3.5462,,Algerian Sign Language,'Algerian Sign Language [alge1235][asp]-l-':1,4043,safe
False,3,0,0,,186,11815,arq,alge1239,{},35.4208,language,3.23033,,Algerian Arabic,"('Algiers [algi1247]':1,'Constantine [cons1245]':1,'Oran [oran1236]':1)'Algerian Arabic [alge1239][arq]-l-':1",14662,safe
False,0,0,0,,186,11815,aao,alge1240,{},20.8884,language,4.80626,,Algerian Saharan Arabic,'Algerian Saharan Arabic [alge1240][aao]-l-':1,14659,safe
False,2,0,0,,328,9649,alq,algo1255,{},47.3876,language,-77.5258,,Algonquin,"('Nipissing [mini1254]':1,'Northern Algonquin [nort3290]':1)'Algonquin [algo1255][alq]-l-':1",12583,vulnerable
False,0,0,0,,68,16148,aiy,alii1240,{},4.60014,language,18.0352,,Ali,'Ali [alii1240][aiy]-l-':1,18081,safe
False,0,0,0,,150,733,NOCODE_Alipur-Sign,alip1234,{},,language,,,Alipur Sign Language,'Alipur Sign Language [alip1234]-l-':1,2407,definitely endangered
False,0,0,0,,291,19434,all,alla1247,{},11.0803,language,76.6593,,Allar,'Allar [alla1247][all]-l-':1,20844,definitely endangered
False,0,0,0,,68,5689,ald,alla1248,{},5.22371,language,-4.42647,,Alladian,'Alladian [alla1248][ald]-l-':1,8235,safe
False,0,0,0,,384,384,NOCODE_Allentiac,alle1238,{},-33.480938,language,-68.096924,,Allentiac,'Allentiac [alle1238]-l-':1,1637,extinct
False,0,0,0,,269,4601,aid,alng1239,{},-12.5324,language,141.938,,Alngith,'Alngith [alng1239][aid]-l-':1,6765,critically endangered
False,0,0,0,,53,13199,zaq,aloa1235,{},17.4137,language,-96.7438,,Aloápam Zapotec,'Aloápam Zapotec [aloa1235][zaq]-l-':1,15867,safe
False,0,0,0,,336,17747,ypo,alop1235,{},23.59,language,101.933,,Alo Phola,'Alo Phola [alop1235][ypo]-l-':1,19462,vulnerable
False,0,0,0,,207,15016,aol,alor1247,{},-8.20382,language,124.264,,Alorese,'Alorese [alor1247][aol]-l-':1,17383,safe
False,0,0,0,,150,733,syy,alsa1242,{},,language,,,Al-Sayyid Bedouin Sign Language,'Al-Sayyid Bedouin Sign Language [alsa1242][syy]-l-':1,2424,definitely endangered
False,2,0,0,,,,aes,alse1251,{},44.408,language,-123.94,,Alsea-Yaquina,"('Alsea [alse1252]':1,'Yaquina [yaqu1250]':1)'Alsea-Yaquina [alse1251][aes]-l-':1",167,extinct
False,0,0,0,,336,17750,aub,alug1235,{},23.0,language,103.0,,Alugu,'Alugu [alug1235][aub]-l-':1,19467,safe
False,0,0,0,,291,9478,xua,aluk1238,{},11.3456,language,76.7995,,Alu Kurumba,'Alu Kurumba [aluk1238][xua]-l-':1,12443,definitely endangered
False,2,0,0,,68,10824,aab,alum1246,{},9.01513,language,8.55956,,Alumu-Tesu,"('Alumu [alum1247]':1,'Tesu [tesu1244]':1)'Alumu-Tesu [alum1246][aab]-l-':1",13679,safe
False,5,0,0,,207,20491,alp,alun1238,{},-3.11477,language,128.394,,Alune,"('Central East Alune [cent2077]':1,'Central West Alune [cent2078]':1,'Kairatu [kair1264]':1,'North Coastal Alune [nort2866]':1,'South Alune [sout2893]':1)'Alune [alun1238][alp]-l-':1",21614,vulnerable
False,0,0,0,,336,17751,yna,aluo1235,{},26.0,language,102.0,,Aluo,'Aluo [aluo1235][yna]-l-':1,19468,definitely endangered
False,4,0,0,,423,7544,alz,alur1250,{},2.36213,language,31.0016,,Alur,"('Jokot [joko1238]':1,'Jonam [jona1239]':1,'Mambisa [mamb1303]':1,'Wanyoro [wany1245]':1)'Alur [alur1250][alz]-l-':1",10163,safe
False,3,0,0,,135,678,alr,alut1245,{},60.3844,language,165.653,,Alutor,"('Alutorskij [alut1246]':1,'Karaginskij [kara1472]':1,'Palanskij [pala1340]':1)'Alutor [alut1245][alr]-l-':1",2300,severely endangered
False,2,0,0,,179,16753,avd,alvi1241,{},35.0075,language,50.3794,,Alviri-Vidari,"('Alvir [alvi1242]':1,'Vidar [vida1238]':1)'Alviri-Vidari [alvi1241][avd]-l-':1",18771,severely endangered
False,0,0,0,,269,4530,aly,alya1239,{},-21.0427,language,136.835,,Alyawarr,'Alyawarr [alya1239][aly]-l-':1,6692,vulnerable
False,3,0,0,,207,23427,amq,amah1245,{},-3.32028,language,128.939,,Amahai,"('Makariki [maka1308]':1,'Rutah [ruta1241]':1,'Soahuku [soah1237]':1)'Amahai [amah1245][amq]-l-':1",23573,critically endangered
False,2,0,0,,408,7494,amc,amah1246,{},-10.2012,language,-72.3208,,Amahuaca,"('Inuvaken [inuv1238]':1,'Viwivakeu [viwi1238]':1)'Amahuaca [amah1246][amc]-l-':1",10112,severely endangered
False,0,0,0,,144,2333,ali,amai1246,{},-5.18742,language,145.368,,Amaimon,'Amaimon [amai1246][ali]-l-':1,3909,safe
False,0,0,0,,333,333,aad,amal1242,{},-4.04517,language,141.995,,Amal,'Amal [amal1242][aad]-l-':1,1126,definitely endangered
False,0,0,0,,228,886,NOCODE_Amam,amam1246,{},-7.849821,language,146.958832,,Amam,'Amam [amam1246]-l-':1,2732,safe
False,0,0,0,,150,733,NOCODE_Amami-Sign,amam1247,{},,language,,,Amami O Shima Sign Language,'Amami O Shima Sign Language [amam1247]-l-':1,2410,safe
False,0,0,0,,194,823,amn,aman1265,{},-3.51516,language,141.178,,Amanab,'Amanab [aman1265][amn]-l-':1,2607,definitely endangered
False,0,0,0,,301,9584,ama,aman1266,{},-3.79772,language,-48.6613,,Amanayé,'Amanayé [aman1266][ama]-l-':1,12560,extinct
False,0,0,0,,108,603,amm,amap1240,{},-4.20192,language,141.658,,Ama (Papua New Guinea),'Ama {Papua New Guinea} [amap1240][amm]-l-':1,2196,vulnerable
True,0,0,0,,334,334,amd,amap1241,{},,language,,,Amapá Creole,'Amapá Creole [amap1241][amd]-l-':1,1517,safe
False,0,0,0,,398,398,amg,amar1271,{},-11.9876,language,132.878,,Amurdak,'Amurdak [amar1271][amg]-l-':1,1664,critically endangered
False,0,0,0,,207,19152,aie,amar1272,{},-5.55778,language,148.68,,Amara,'Amara [amar1272][aie]-l-':1,20586,definitely endangered
False,4,0,0,,207,12165,aaz,amar1273,{},-10.21751,language,123.96373,,Amarasi,"('Kotos [koto1251]':1,'Ro''is [rois1241]':1,'Ro''is Hero [rois1243]':1,'Ro''is Tais Nonof [rois1242]':1)'Amarasi [amar1273][aaz]-l-':1",15009,vulnerable
False,1,0,0,,313,313,amr,amar1274,{},-12.4931,language,-70.5533,,Amarakaeri,('Kisambaeri [kisa1267]':1)'Amarakaeri [amar1274][amr]-l-':1,1068,definitely endangered
False,0,0,0,,238,238,nyi,amas1236,{},12.0993,language,29.4332,,Ama (Sudan),'Ama {Sudan} [amas1236][nyi]-l-':1,911,safe
False,0,0,0,,53,13197,zpo,amat1238,{},16.2707,language,-96.4003,,Amatlán Zapotec,'Amatlán Zapotec [amat1238][zpo]-l-':1,15831,vulnerable
False,3,0,0,,68,16212,rwm,amba1263,{},0.81206,language,30.0014,,Amba (Uganda),"('Kigumu [kigu1238]':1,'Kyanzi [kyan1239]':1,'Suwa [suwa1240]':1)'Amba {Uganda} [amba1263][rwm]-l-':1",18165,vulnerable
False,3,0,0,,207,19373,amk,amba1265,{},-1.88126,language,136.526,,Ambai,"('Manawi [mana1293]':1,'Nuclear Ambai [nucl1466]':1,'Randawaya [rand1239]':1)'Ambai [amba1265][amk]-l-':1",20809,vulnerable
False,0,0,0,,207,15090,utp,amba1266,{},-11.2958,language,166.498,,Amba (Solomon Islands),'Amba {Solomon Islands} [amba1266][utp]-l-':1,17523,safe
False,0,0,0,,207,4305,abc,amba1267,{},14.8156,language,120.283,,Ambala Ayta,'Ambala Ayta [amba1267][abc]-l-':1,6379,safe
False,2,0,0,,8,8,aew,amba1269,{},-4.23181,language,144.285,,Ambakich,"('Northern Ambakich [nort2931]':1,'Southern Ambakich [sout2951]':1)'Ambakich [amba1269][aew]-l-':1",445,definitely endangered
False,0,0,0,,409,409,NOCODE_Ambermo,ambe1246,{},,language,,,Ambermo,'Ambermo [ambe1246]-l-':1,1774,safe
False,0,0,0,,68,8105,ael,ambe1247,{},5.94043,language,9.62028,,Ambele,'Ambele [ambe1247][ael]-l-':1,10780,vulnerable
False,0,0,0,,207,9150,amv,ambe1248,{},-3.85919,language,127.196,,Ambelau,'Ambelau [ambe1248][amv]-l-':1,12191,safe
False,0,0,0,,207,17495,alm,ambl1237,{},-15.5169,language,166.95,,Amblong,'Amblong [ambl1237][alm]-l-':1,19239,definitely endangered
False,0,0,0,,68,10791,amb,ambo1249,{},7.07637,language,10.7798,,Ambo,'Ambo [ambo1249][amb]-l-':1,13630,safe
False,1,0,0,,207,14938,abs,ambo1250,{},-3.71342,language,128.184,,Ambonese Malay,('Dobo Malay [dobo1244]':1)'Ambonese Malay [ambo1250][abs]-l-':1,17309,safe
False,0,0,0,,283,4630,qva,ambo1252,{},-10.5138,language,-76.1135,,Ambo-Pasco Quechua,'Ambo-Pasco Quechua [ambo1252][qva]-l-':1,6808,vulnerable
False,0,0,0,,426,3446,aag,ambr1239,{},-3.61,language,142.56,,Ambrak,'Ambrak [ambr1239][aag]-l-':1,5222,safe
False,4,0,0,,376,3220,abt,ambu1247,{},-3.7801,language,143.059,,Ambulas,"('Maprik [mapr1240]':1,'Wingei [wing1239]':1,'Wosera-Kamu [wose1244]':1,'Wosera-Mamu [wose1243]':1)'Ambulas [ambu1247][abt]-l-':1",5054,vulnerable
False,0,0,0,,270,270,amj,amda1238,{},14.7528,language,20.8912,,Amdang,'Amdang [amda1238][amj]-l-':1,972,definitely endangered
False,4,0,0,,336,7152,adx,amdo1237,{},34.5177,language,100.485,,Amdo Tibetan,"('Hbrogpa [hbro1238]':1,'Rongba [rong1262]':1,'Rongmahbrogpa [rong1261]':1,'Rtahu [rtah1238]':1)'Amdo Tibetan [amdo1237][adx]-l-':1",9764,safe
False,3,0,0,,144,5839,aey,amel1241,{},-5.29126,language,145.687,,Amele,"('Haija [haij1242]':1,'Huar [huar1254]':1,'Jagahala [jaga1247]':1)'Amele [amel1241][aey]-l-':1",8354,vulnerable
False,0,0,0,,150,6030,ase,amer1248,{},33.8117,language,-81.6121,,American Sign Language,'American Sign Language [amer1248][ase]-l-':1,8543,safe
False,0,0,0,,425,1829,NOCODE_American-Indian-Pidgin-English,amer1255,{},,language,,,American Indian Pidgin English,'American Indian Pidgin English [amer1255]-l-':1,3369,safe
True,0,0,0,,334,334,aex,amer1256,{},,language,,,Amerax,'Amerax [amer1256][aex]-l-':1,1305,safe
False,2,0,0,,207,17326,ifa,amga1235,{},16.9016,language,121.042,,Amganad Ifugao,"('Banaue Ifugao [bana1290]':1,'Burnay Ifugao [burn1237]':1)'Amganad Ifugao [amga1235][ifa]-l-':1",19013,safe
False,0,0,0,,186,11801,amh,amha1245,{},11.708182,language,39.543456,,Amharic,'Amharic [amha1245][amh]-l-':1,14639,safe
False,0,0,0,,348,3170,amy,amii1238,{},-13.5573,language,130.04,,Ami,'Ami [amii1238][amy]-l-':1,5030,critically endangered
True,0,0,0,,334,334,akn,amik1238,{},,language,,,Amikoana,'Amikoana [amik1238][akn]-l-':1,1317,safe
False,4,0,0,,207,2662,ami,amis1246,{},23.0917,language,121.348,,Amis,"('Central Amis [cent2104]':1,'Chengkung-Kwangshan [chen1258]':1,'Southern Amis [sout2929]':1,'Tavalong-Vataan [tava1241]':1)'Amis [amis1246][ami]-l-':1",4369,vulnerable
True,0,0,0,,334,334,qgg,ammo1234,{},,language,,,Ammonite,'Ammonite [ammo1234][qgg]-l-':1,1456,safe
False,0,0,0,,426,3445,alx,amol1235,{},-3.46843,language,142.532,,Mol,'Mol [amol1235][alx]-l-':1,5221,definitely endangered
False,0,0,0,,53,7758,mbz,amol1236,{},16.6521,language,-97.4518,,Amoltepec Mixtec,'Amoltepec Mixtec [amol1236][mbz]-l-':1,10352,vulnerable
False,0,0,0,,68,13846,amo,amoo1242,{},10.3229,language,8.65405,,Amo,'Amo [amoo1242][amo]-l-':1,16468,safe
False,0,0,0,,186,2576,NOCODE_Amorite,amor1239,{},,language,,,Amorite,'Amorite [amor1239]-l-':1,4212,extinct
False,0,0,0,,409,409,NOCODE_Amotomanco,amot1239,{},,language,,,Amotomanco,'Amotomanco [amot1239]-l-':1,1722,safe
False,0,0,0,,180,794,aqd,ampa1238,{},14.15,language,-3.55,,Ampari Dogon,'Ampari Dogon [ampa1238][aqd]-l-':1,2532,definitely endangered
False,0,0,0,,207,6366,apg,ampa1239,{},-0.79259,language,116.349,,Ampanang,'Ampanang [ampa1239][apg]-l-':1,8957,safe
False,0,0,0,,336,4886,ajz,amri1238,{},26.024,language,91.482,,Amri Karbi,'Amri Karbi [amri1238][ajz]-l-':1,7123,safe
False,0,0,0,,42,42,amt,amto1250,{},-4.12165,language,141.339,,Amto,'Amto [amto1250][amt]-l-':1,498,definitely endangered
False,0,0,0,,301,9578,adw,amun1246,{},-9.04023,language,-62.3064,,Amundava,'Amundava [amun1246][adw]-l-':1,12539,vulnerable
False,3,0,0,,68,10883,anw,anaa1238,{},4.94832,language,7.57969,,Anaang,"('Abak [abak1242]':1,'Ikot Ekpene [ikot1238]':1,'Ukanafun [ukan1238]':1)'Anaang [anaa1238][anw]-l-':1",13788,vulnerable
False,0,0,0,,207,17401,akg,anak1240,{},-9.63425,language,119.605,,Anakalangu,'Anakalangu [anak1240][akg]-l-':1,19054,vulnerable
False,2,0,0,,336,4882,anm,anal1239,{},24.0506,language,94.2806,,Anal,"('Laizo [laiz1241]':1,'Mulsom [muls1238]':1)'Anal [anal1239][anm]-l-':1",7102,definitely endangered
False,0,0,0,,144,8344,pda,anam1247,{},-4.68869,language,145.051,,Anam,'Anam [anam1247][pda]-l-':1,11100,definitely endangered
False,0,0,0,,144,11099,imi,anam1248,{},-4.63762,language,144.991,,Anamuxra,'Anamuxra [anam1248][imi]-l-':1,13903,safe
False,0,0,0,,301,9584,aan,anam1249,{},-2.71119,language,-49.303,,Anambé,'Anambé [anam1249][aan]-l-':1,12561,extinct
True,0,0,0,,334,334,bpo,anas1239,{},-1.73908,language,137.716,,Anasi,'Anasi [anas1239][bpo]-l-':1,1512,safe
False,0,0,0,,180,4143,dti,anat1248,{},14.6669,language,-3.1168,,Ana Tinga Dogon,'Ana Tinga Dogon [anat1248][dti]-l-':1,6241,vulnerable
False,0,0,0,,344,5002,NOCODE_Anauya,anau1243,{},,language,,,Anauyá,'Anauyá [anau1243]-l-':1,7294,extinct
False,0,0,0,,128,128,acb,anca1236,{},6.66524,language,11.1087,,Áncá,'Áncá [anca1236][acb]-l-':1,640,safe
False,6,0,0,,179,4088,grc,anci1242,{},39.8155,language,21.9129,,Ancient Greek,"('Aeolic [aeol1234]':1,'Arcadocypriot [arca1234]':1,'Attic [atti1240]':1,'Doric [dori1248]':1,'Ionic [ioni1244]':1,'Northwestern Ancient Greek [nort3269]':1)'Ancient Greek [anci1242][grc]-l-':1",6097,extinct
False,0,0,0,,186,11827,hbo,anci1244,{},31.7761,language,35.1725,,Ancient Hebrew,'Ancient Hebrew [anci1244][hbo]-l-':1,14682,extinct
False,6,0,0,,186,6305,xna,anci1245,{},,language,,,Ancient North Arabian,"('Dadanitic [dada1236]':1,'Dumaitic [duma1255]':1,'Hasaitic [hasa1249]':1,'Hismaic [hism1236]':1,'Safaitic [safa1245]':1,'Taymanitic [taym1240]':1)'Ancient North Arabian [anci1245][xna]-l-':1",8883,extinct
False,0,0,0,,409,409,NOCODE_Ancient-Ligurian,anci1248,{},,language,,,Ancient Ligurian,'Ancient Ligurian [anci1248]-l-':1,1759,safe
False,0,0,0,,179,11458,hca,anda1280,{},11.676,language,92.738,,Andaman Creole Hindi,'Andaman Creole Hindi [anda1280][hca]-l-':1,14105,safe
False,0,0,0,,281,281,afd,anda1283,{},-4.96449,language,143.637,,Andai,'Andai [anda1283][afd]-l-':1,984,definitely endangered
False,0,0,0,,8,1918,aod,anda1284,{},-4.48734,language,144.767,,Andarum,'Andarum [anda1284][aod]-l-':1,3493,definitely endangered
False,0,0,0,,,,ana,anda1286,{},2.74999,language,-76.0,,Andaqui,'Andaqui [anda1286][ana]-l-':1,355,extinct
False,0,0,0,,186,14661,xaa,anda1287,{},,language,,,Andalusian Arabic,'Andalusian Arabic [anda1287][xaa]-l-':1,16985,extinct
False,1,0,0,,269,4530,adg,ande1247,{},-22.51278,language,137.3515,,Andegerebinha,('Ayerrerenge [ayer1246][axe]':1)'Andegerebinha [ande1247][adg]-l-':1,6690,critically endangered
False,0,0,0,,179,8726,anr,andh1242,{},19.4734,language,77.7156,,Andh,'Andh [andh1242][anr]-l-':1,11545,vulnerable
False,5,0,0,,36,3581,ani,andi1255,{},42.8078,language,46.2919,,Andi,"('Gagatl [gaga1250]':1,'Kvanxidatl [kvan1238]':1,'Munin [muni1255]':1,'Rikvani [rikv1238]':1,'Zilo [zilo1238]':1)'Andi [andi1255][ani]-l-':1",5342,vulnerable
False,0,0,0,,207,8943,bzb,andi1257,{},-0.88368,language,123.174,,Andio,'Andio [andi1257][bzb]-l-':1,11846,definitely endangered
False,0,0,0,,192,818,NOCODE_Andoquero,ando1254,{},-0.666992,language,-72.310867,,Andoquero,'Andoquero [ando1254]-l-':1,2597,extinct
False,0,0,0,,83,2140,anb,ando1255,{},-3.29664,language,-76.6056,,Andoa,'Andoa [ando1255][anb]-l-':1,3804,extinct
False,2,0,0,,,,ano,ando1256,{},-0.53751,language,-72.0869,,Andoque,"('Andoke [ando1257]':1,'Urekena [urek1234]':1)'Andoque [ando1256][ano]-l-':1",175,definitely endangered
False,0,0,0,,336,7201,NOCODE_Andro,andr1246,{},24.754303,language,94.033796,,Andro,'Andro [andr1246]-l-':1,9829,extinct
False,0,0,0,,207,17507,anx,andr1248,{},-2.05894,language,147.085,,Andra-Hus,'Andra-Hus [andr1248][anx]-l-':1,19265,safe
False,0,0,0,,207,12218,aty,anei1239,{},-20.1864,language,169.825,,Aneityum,'Aneityum [anei1239][aty]-l-':1,15093,definitely endangered
False,5,0,0,,339,1553,aby,anem1248,{},-9.75911,language,148.479,,Aneme Wake,"('Auwaka [auwa1241]':1,'Buniabura [buni1247]':1,'Doma {Papua New Guinea} [doma1263]':1,'Jari [jari1243]':1,'Mori [mori1270]':1)'Aneme Wake [anem1248][aby]-l-':1",3128,safe
False,0,0,0,,,,anz,anem1249,{},-5.54836,language,148.993,,Anem,'Anem [anem1249][anz]-l-':1,259,definitely endangered
False,0,0,0,,6,439,myo,anfi1235,{},8.568,language,34.647,,Anfillo,'Anfillo [anfi1235][myo]-l-':1,1906,definitely endangered
False,10,0,0,,336,12639,njm,anga1288,{},25.6841,language,93.8668,,Angami Naga,"('Chakroma [chak1268]':1,'Dzuna [dzun1241]':1,'Kehena [kehe1240]':1,'Khonoma [khon1248]':1,'Kohima [kohi1249]':1,'Mima [mima1238]':1,'Mozome [mozo1238]':1,'Nali {India} [nali1243]':1,'Tengima [teng1262]':1,'Tenyidie [teny1242]':1)'Angami Naga [anga1288][njm]-l-':1",15438,vulnerable
False,0,0,0,,386,386,agm,anga1290,{},-7.15012,language,146.352,,Angaataha,'Angaataha [anga1290][agm]-l-':1,1645,safe
False,3,0,0,,144,8491,akh,anga1292,{},-6.13347,language,143.478,,Angal Heneng,"('Augu [augu1243]':1,'Nipa [nipa1239]':1,'Waola [waol1238]':1)'Angal Heneng [anga1292][akh]-l-':1",11261,safe
False,0,0,0,,144,8491,age,anga1293,{},-6.0127,language,143.592,,Angal,'Angal [anga1293][age]-l-':1,11260,safe
False,1,0,0,,144,8491,aoe,anga1294,{},-6.23296,language,143.583,,Angal Enen,('Megi [megi1246]':1)'Angal Enen [anga1294][aoe]-l-':1,11262,safe
False,0,0,0,,150,733,NOCODE_Angami-Sign,anga1315,{},,language,,,Angami Naga Sign Language,'Angami Naga Sign Language [anga1315]-l-':1,2401,safe
False,0,0,0,,212,855,aqt,anga1316,{},-23.2,language,-58.0,,Angaité,'Angaité [anga1316][aqt]-l-':1,2697,severely endangered
False,0,0,0,,269,12414,avm,angg1238,{},-11.443,language,142.242,,Angkamuthi,'Angkamuthi [angg1238][avm]-l-':1,15222,extinct
False,0,0,0,,144,3954,yli,angg1239,{},-4.0836,language,139.457,,Angguruk Yali,'Angguruk Yali [angg1239][yli]-l-':1,5935,safe
False,0,0,0,,179,8737,anp,angi1238,{},26.0047,language,85.534,,Angika,'Angika [angi1238][anp]-l-':1,11572,vulnerable
False,0,0,0,,320,1100,rme,angl1239,{},39.0,language,-78.0,,Angloromani,'Angloromani [angl1239][rme]-l-':1,3041,safe
False,2,0,0,,391,391,agg,ango1254,{},-3.7167,language,141.199,,Angor,"('Nai {Angor} [naii1242]':1,'Samanai [sama1304]':1)'Angor [ango1254][agg]-l-':1",1649,definitely endangered
False,0,0,0,,8,447,aog,ango1255,{},-4.07758,language,144.028,,Angoram,'Angoram [ango1255][aog]-l-':1,1923,definitely endangered
False,0,0,0,,96,5730,tnd,ango1257,{},6.54198,language,-71.9212,,Angosturas Tunebo,'Angosturas Tunebo [ango1257][tnd]-l-':1,8298,definitely endangered
False,0,0,0,,179,23078,aoa,ango1258,{},0.11438,language,6.59486,,Angolar,'Angolar [ango1258][aoa]-l-':1,23377,safe
False,0,0,0,,269,9412,awg,angu1242,{},-12.395,language,141.755,,Anguthimri,'Anguthimri [angu1242][awg]-l-':1,12419,extinct
False,7,0,0,,68,5684,blo,anii1245,{},9.11127,language,1.60169,,Anii,"('Akpe [akpe1247]':1,'Ananjubi [anan1238]':1,'Balanka [bala1303]':1,'Gikolodjya [giko1238]':1,'Gilempla [gile1238]':1,'Giseda [gise1241]':1,'Gisème [gise1242]':1)'Anii [anii1245][blo]-l-':1",8226,vulnerable
False,0,0,0,,307,7004,hnh,anii1246,{},-19.0966,language,22.9088,,//Ani,'//Ani [anii1246][hnh]-l-':1,9610,definitely endangered
